esb_idx,jakarta_idx,brandName_esb,branchName_esb,latitude_esb,longitude_esb,brandName_jakarta,nama_restoran_jakarta,latitude_jakarta,longitude_jakarta,distance_m,name_similarity,token_overlap,match_confidence,match_reason
997,47361,baba alis diner,Baba Ali's Diner,-6.154,106.852,baba alis diner,Baba Ali's Diner,-6.154,106.853,110.55,1.0,1.0,0.85,close_distance_decent_similarity
4814,15,kappa sushi,KAPPA LIPPO MALL,-6.188,106.739,kappa sushi   ,Kappa Sushi Lippo Mall Puri,-6.188,106.74,110.55,1.0,1.0,0.85,close_distance_decent_similarity
4812,245,kappa sushi,KAPPA CENTRAL PARK,-6.176,106.791,sushi tei,Sushi Tei,-6.176,106.792,110.55,0.283,0.5,0.6,relaxed_wide_net
2498,18842,daisugi,Daisugi Coffee Ideas & Lounge,-6.194,106.842,daisugi  ideas  lounge,Daisugi Coffee Ideas & Lounge,-6.194,106.843,110.55,0.589,0.333,0.85,close_contains_match
7078,16622,nene moyang,Nene Moyang,-6.167,106.834,nene moyang   ,Nene' Moyang Bar & Resto,-6.167,106.833,110.55,1.0,1.0,0.85,close_distance_decent_similarity
1104,47129,bakmi karet krekot,Bakmi Karet Krekot,-6.151,106.91,bakmi bintang gading,Bakmi Bintang Gading,-6.151,106.909,110.55,0.206,0.0,0.5,second_pass_relaxed
10325,48813,sulsul chicken,SULSUL CHICKEN,-6.15,106.891,yangs braised chicken rice gading river view moi 杨铭宇黄焖鸡,Yang's Braised Chicken Rice Gading River View (MOI) 杨铭宇黄焖鸡,-6.15,106.89,110.55,0.127,0.0,0.5,second_pass_relaxed
1124,9682,bakmi piring,BAKMI PIRING KEDOYA,-6.185,106.768,bakmi  pempek palembang al,BAKMI AYAM PEMPEK PALEMBANG AL,-6.185,106.769,110.55,0.226,0.0,0.5,second_pass_relaxed
4418,4293,ichidon,Ichidon Go - Puri Indah Mall,-6.189,106.735,ichidon go  indah ,ICHIDON GO! Puri Indah Mall,-6.189,106.734,110.55,0.616,0.333,0.85,close_distance_decent_similarity
1149,13920,bakmi woy,Bakmi Woy! - Menara Tekno,-6.185,106.816,bakmi kampung bali,Bakmi Kampung Bali,-6.185,106.817,110.55,0.233,0.0,0.5,second_pass_relaxed
6983,18934, kulit pas kantong,Nasi Kulit Pas Kantong - PRAMUKA,-6.194,106.862, kulit pas kantong  pramuka,Nasi Kulit Pas Kantong - Pramuka,-6.194,106.863,110.55,0.843,0.75,0.85,close_distance_decent_similarity
7788,782,pisang madu nampan,Pisang Madu Nampan - Taman Ratu,-6.17,106.766,bananion pisang goreng,BANANION pisang goreng,-6.17,106.767,110.55,0.2,0.0,0.5,second_pass_relaxed
4375,8613,house of omurice,House of Omurice Central Park,-6.175,106.791,curry house coco ichibanya,Curry House CoCo Ichibanya,-6.175,106.79,110.55,0.21,0.0,0.5,second_pass_relaxed
2677,1071,djournal,"Djournal, Lippo Mall Puri",-6.188,106.738,djournal     ,Djournal Coffee - Lippo Mall Puri,-6.188,106.739,110.55,1.0,1.0,0.85,close_distance_decent_similarity
2619,17152,difabis balaikota dki ,Difabis Balaikota DKI Jakarta ,-6.182,106.828, aziz balaikota,Bakso Aziz Balaikota,-6.182,106.829,110.55,0.289,0.0,0.5,second_pass_relaxed
1530,46617,bento yay sushi yay dimsum yay nayam fastfit  kulit pas kantong murame,Sushi YAY! Rawamangun Online,-6.197,106.891,sushi mate  rawamangun,Sushi Mate - Rawamangun,-6.197,106.89,110.55,0.127,0.0,0.5,second_pass_relaxed
1533,37173,bento yay sushi yay dimsum yay nayam fastfit  kulit pas kantong murame,Sushi YAY! JGC Cakung,-6.177,106.954,sushi yay  jgc cakung,Sushi Yay! - JGC Cakung,-6.177,106.955,110.55,0.175,0.0,0.5,second_pass_relaxed
1735,10644,bogana may may,BOGANA MAY-MAY HUBLIFE,-6.181,106.792,may star seafood hublife,May Star Seafood Hublife,-6.181,106.793,110.55,0.159,0.0,0.5,second_pass_relaxed
7521,13395,paradise inn,PARADISE INN PLAZA INDONESIA,-6.193,106.821,momo paradise  ,Momo Paradise Plaza Indonesia,-6.193,106.822,110.55,0.325,0.5,0.6,relaxed_wide_net
701,18154, gepuk pak gembus,AGPG Taman Solo,-6.176,106.87,gado gado pak oman,Gado Gado Pak Oman,-6.176,106.871,110.55,0.204,0.0,0.5,second_pass_relaxed
4847,8781,kebab monster,Kebab Monster Untar,-6.169,106.79,kebab monster untar,Kebab Monster Untar,-6.169,106.791,110.55,0.81,0.667,0.85,close_distance_decent_similarity
11384,19232, pak umar,Duckmee By WPU Eden Kitchens Thamrin - Jakarta,-6.195,106.816,pak ndut    goreng sari rasa tamcit,Pak Ndut Bebek & Ayam Goreng Sari Rasa Tamcit,-6.195,106.817,110.55,0.162,0.0,0.5,second_pass_relaxed
7891,13441,pizza marzano,PM CLOUD KITCHEN MENTENG,-6.195,106.821,pizza marzano,Pizza Marzano,-6.195,106.82,110.55,1.0,1.0,0.85,close_distance_decent_similarity
3552,8601,go  sip,"Go & Sip, Everplate Anggrek",-6.182,106.796,yakinikyu go anggrek,"Yakinikyu Go, Anggrek",-6.182,106.795,110.55,0.169,0.0,0.5,second_pass_relaxed
7270,13733,ohayo rice ,OHAYO RICEBAR - Grand Indonesia,-6.195,106.821,ohayo ricebar  ,OHAYO ricebar Grand Indonesia,-6.195,106.82,110.55,0.694,0.5,0.85,close_distance_decent_similarity
1333,50727,beach city ,BAKE & BAKER,-6.118,106.858,afung baso sapi asli  ancol beach city,Afung Baso Sapi Asli - Ancol Beach City,-6.118,106.857,110.56,0.542,0.286,0.85,close_contains_match
3409,60773,geprek gold chick,BINUS,-6.138,106.781, geprek masgat,AYAM GEPREK MASGAT,-6.138,106.782,110.56,0.26,0.0,0.5,second_pass_relaxed
7735,61444,pertamilk pademangan,Pertamilk Pademangan,-6.138,106.841, bekbek  pademangan,Bebek BekBek - Pademangan,-6.138,106.84,110.56,0.344,0.5,0.6,relaxed_wide_net
6342,56477,masakan ibu cathering,MASAKAN IBU,-6.136,106.844,masakan kalimantan 8899,Masakan Kalimantan 8899,-6.136,106.843,110.56,0.216,0.0,0.5,second_pass_relaxed
2086,50905,cheon,Cheon - Pluit Village,-6.116,106.79,cheon   pluit village lt gf,CHEON - MALL PLUIT VILLAGE LT GF,-6.116,106.789,110.56,0.48,0.2,0.85,close_contains_match
2346,47393,da fa chineese seafood,Dafa,-6.119,106.783,da fa chinese seafood ,Da Fa Chinese Seafood Restaurant,-6.119,106.784,110.56,0.533,0.75,0.75,token_overlap_close
7341,51759,ombe kofie,Ombe Kofie - PIK,-6.117,106.756,ombe kofie pik,Ombe Kofie PIK,-6.117,106.757,110.56,0.817,0.667,0.85,close_distance_decent_similarity
6140,53691,malacca toast,Malacca Toast Sunter,-6.139,106.863,malacca toast sunter,MALACCA TOAST Sunter,-6.139,106.862,110.56,0.803,0.667,0.85,close_distance_decent_similarity
1129,59342,bakmi salemba 43,Bakmi Salemba 43 - Sunter,-6.137,106.872,bakmi  abadi sunter hok kian lo ,Bakmi Ayam Abadi Sunter (Hok Kian Lo Mie),-6.137,106.873,110.56,0.18,0.0,0.5,second_pass_relaxed
11253,52002,warkop jaya,Warkop Jaya,-6.118,106.906,warteg ghina jaya,Warteg Ghina Jaya,-6.118,106.907,110.56,0.271,0.0,0.5,second_pass_relaxed
718,1663, goreng pemuda,Ayam Goreng Pemuda Citra 8 Aero Cengkareng,-6.124,106.693, goreng pemuda,AYAM GORENG PEMUDA,-6.124,106.694,110.56,1.0,1.0,0.85,close_distance_decent_similarity
1313,58564,batavia ,Batavia Cafe Mall Artha Gading,-6.146,106.892,batavia ,Batavia Cafe,-6.146,106.893,110.56,1.0,1.0,0.85,close_distance_decent_similarity
8621,58568,richeese factory,MALL ARTHA GADING,-6.145,106.893,richeese factory  artha gading ,Richeese Factory Mall Artha Gading Jakarta,-6.145,106.892,110.56,0.713,0.5,0.85,close_distance_decent_similarity
11205,47140,walking drums ancol,WALKING DRUM ANCOL,-6.116,106.859,walking drums ancol,Walking Drums Ancol,-6.116,106.858,110.56,1.0,1.0,0.85,close_distance_decent_similarity
4426,7411,icy sweet,Icy Sweet - Sedayu Square,-6.125,106.73,icy sweet sedayu square,Icy sweet Sedayu Square,-6.125,106.729,110.56,0.669,0.5,0.85,close_distance_decent_similarity
6464,48968,     pak udin,Mie ayam &  Bakso Pak Udin,-6.116,106.907, sate solo pak min muncang,Warung Sate Solo Pak Min muncang,-6.116,106.908,110.56,0.176,0.0,0.5,second_pass_relaxed
893,53632, kremes pramesti,AYAM KREMES PRAMESTI SUNTER,-6.144,106.868, kremes pramesti  sunter,Ayam Kremes Pramesti - Sunter,-6.144,106.867,110.56,0.81,0.667,0.85,close_distance_decent_similarity
3185,15261,fnb elpis residence ruko 3,FnB Elpis Residence Ruko 3,-6.149,106.836,jeff fried chicken  elpis residence,Jeff Fried Chicken - Elpis Residence,-6.149,106.837,110.56,0.28,0.0,0.5,second_pass_relaxed
10187,62822,stork food  ,Stork Food & Coffee,-6.138,106.87, goreng sea food mas gondrong 92 teka seneng moro seneng,"Nasi Goreng SEA FOOD MAS GONDRONG ""92"" Teka seneng Moro Seneng",-6.138,106.871,110.56,0.105,0.0,0.5,second_pass_relaxed
7466,50359,pak tjomot,Pak Tjomot,-6.148,106.861,pak tjomot sunter ,Pak Tjomot Sunter Jakarta Utara,-6.148,106.862,110.56,0.789,0.667,0.85,close_distance_decent_similarity
9238,5717,sematjam,SEMATJAM CITRA GARDEN 6,-6.123,106.711,sematjam,Sematjam,-6.123,106.71,110.56,1.0,1.0,0.85,close_distance_decent_similarity
4540,63522,istanbul kebab,Istanbul Kebab Turki Warakas,-6.119,106.875,klobs kebab lokal bagas,KLOBS (Kebab Lokal Bagas),-6.119,106.876,110.56,0.194,0.0,0.5,second_pass_relaxed
7755,51604,pho minh ,Pho Minh Kelapa Gading,-6.149,106.913,pho minh ,PHO MINH Kelapa Gading,-6.149,106.912,110.56,1.0,1.0,0.85,close_distance_decent_similarity
4043,48867,hang tuah   toastery,Hang Tuah - PIK,-6.113,106.75,hang tuah  pik,Hang Tuah - PIK,-6.113,106.749,110.56,0.394,0.667,0.75,token_overlap_close
4319,47593,hong tang,1868 CURRY HOUSE PIK AVENUE,-6.109,106.74,hong tang healthy dessert pik avenue,Hong Tang Healthy Dessert PIK Avenue,-6.109,106.741,110.56,0.553,0.333,0.85,close_contains_match
6648,61006,mo tahu aja,Mo Tahu Aja! Pluit Junction,-6.126,106.79,tahu gejrot mas boy,Tahu Gejrot Mas Boy,-6.126,106.789,110.56,0.187,0.0,0.5,second_pass_relaxed
317,54525,almaz fried chicken,Almaz Fried Chicken - Priuk,-6.115,106.892,almaz fried chicken  tanjung priuk,Almaz Fried Chicken - Tanjung Priuk,-6.115,106.891,110.56,0.759,0.6,0.85,close_distance_decent_similarity
2520,58261,dapur autentik,Autentik Bento,-6.149,106.857,dapur jail358,Dapur jail358,-6.149,106.856,110.56,0.311,0.5,0.6,relaxed_wide_net
7969,47515,porkys,PORKY'S EXPRESS,-6.093,106.749,porkys express,PORKY's EXPRESS,-6.093,106.75,110.57,0.68,0.5,0.85,close_distance_decent_similarity
7065,47079,nduo sushi,NDUO SUSHI PIK,-6.095,106.744,sushi mashi golf island pik,Sushi Mashi Golf Island PIK,-6.095,106.743,110.57,0.148,0.0,0.5,second_pass_relaxed
11965,47519,xing fu tang,Xing Fu Tang - By The Sea,-6.093,106.75,xin fu tang by the sea,Xin Fu Tang by The Sea,-6.093,106.751,110.57,0.308,0.0,0.5,second_pass_relaxed
2951,17606,empal gentong hj mega,Kedai Swadharma,-6.189,106.824,empal gentong sate cirebon sarinah,"Empal gentong sate cirebon, sarinah",-6.188,106.824,111.19,0.278,0.0,0.5,second_pass_relaxed
2099,22251,chicken crush x,Chicken Crush X Kemang Village,-6.26,106.812,ramenya x sushiya   kemang,RamenYA! x SushiYA Lippo Mall Kemang,-6.261,106.812,111.19,0.174,0.0,0.5,second_pass_relaxed
10510,9356,tahu go,Tahu Go! Jembatan Besi,-6.152,106.796,go laper,Go Laper,-6.153,106.796,111.19,0.213,0.5,0.6,relaxed_wide_net
10537,58220,taisan house  manise,Taisan House . Manise,-6.144,106.864,taisan house  manise,Taisan House • Manise,-6.145,106.864,111.19,1.0,1.0,0.85,close_distance_decent_similarity
5708,23223,laoban kopitiam,Laoban Cilandak,-6.311,106.803,laoban cilandak by uncle osh,Laoban Cilandak by Uncle Osh,-6.312,106.803,111.19,0.192,0.0,0.5,second_pass_relaxed
2660,30650,dj chicken,DJ Chicken Tebet,-6.226,106.858,dkriuk fried chicken  burger,D'kriuk Fried Chicken & Burger,-6.225,106.858,111.19,0.226,0.0,0.5,second_pass_relaxed
10536,47283,taichan topuy,Taichan Topuy,-6.091,106.744,taichan topuy pantjoran pik,Taichan Topuy Pantjoran PIK,-6.09,106.744,111.19,0.695,0.5,0.85,close_distance_decent_similarity
4444,19612,ikkudo ichi,IKKUDO ICHI - PLAZA INDONESIA,-6.192,106.822,ikkudo ichi  ,Ikkudo Ichi Plaza Indonesia,-6.193,106.822,111.19,1.0,1.0,0.85,close_distance_decent_similarity
3860,58017,gultik x taichan,Gultik X Taichan,-6.137,106.873,sate taichan nyotnyot,Sate Taichan Nyot-Nyot,-6.138,106.873,111.19,0.226,0.0,0.5,second_pass_relaxed
314,24710,almaz fried chicken,Almaz Fried Chicken - Cidodol,-6.233,106.772,almaz fried chicken  cidodol,Almaz Fried Chicken - Cidodol,-6.234,106.772,111.19,0.848,0.75,0.85,close_distance_decent_similarity
1115,15483,bakmi naga ,Bakmi Naga Resto Green Pramuka Square,-6.189,106.874,bakmi naga   green pramuka square ,Bakmi Naga Resto - Green Pramuka Square Mall,-6.19,106.874,111.19,0.606,0.4,0.85,close_distance_decent_similarity
6272,12811,martabak bangka 24,Martabak Bangka 24,-6.161,106.738,martabak bangka kue pukis mega rasa  cab bojong indah,"MARTABAK BANGKA KUE PUKIS MEGA RASA , CAB BOJONG INDAH",-6.162,106.738,111.19,0.234,0.0,0.5,second_pass_relaxed
6252,30568,mangkokku x goola,Mangkokku x Goola Kota Kasablanka ,-6.224,106.843,old chang kee x omija  kota kasablanka,Old Chang Kee x Omija - Kota Kasablanka,-6.223,106.843,111.19,0.167,0.0,0.5,second_pass_relaxed
1099,44015,bakmi jawa prima roso,BAKMI JAWA PRIMA ROSO PONDOK BAMBU,-6.227,106.899,bakmi jowo cipto roso,Bakmi Jowo Cipto Roso,-6.226,106.899,111.19,0.348,0.5,0.6,relaxed_wide_net
10330,48917,summer house,Summer House Muara Karang,-6.123,106.783,  house ,Kitchen - House Restaurant,-6.122,106.783,111.19,0.676,0.5,0.85,close_distance_decent_similarity
2325,4334,curry up,Curry Up Puri,-6.189,106.733,curry house coco ichibanya,Curry House CoCo Ichibanya,-6.188,106.733,111.19,0.204,0.0,0.5,second_pass_relaxed
2588,52547,delifresh catering,DeliFresh Catering,-6.153,106.918,dapur gue catering,Dapur Gue Catering,-6.154,106.918,111.19,0.283,0.0,0.5,second_pass_relaxed
5655,26264,kurupita,KURUPITA,-6.273,106.758,kurupita,Kurupita,-6.272,106.758,111.19,1.0,1.0,0.85,close_distance_decent_similarity
5639,19391,kung fu fried chicken,KUNGFU FRIED CHICKEN-SENAYAN CITY,-6.228,106.797,fry chicken senayan city,Fry Chicken Senayan City,-6.227,106.797,111.19,0.19,0.0,0.5,second_pass_relaxed
300,35566,alend roti pisang bakar,Alend Roti Pisang Bakar,-6.274,106.763,pisang bakar,Pisang Bakar,-6.275,106.763,111.19,0.706,0.5,0.85,close_distance_decent_similarity
10243,30210,suck my duck,Suck My Duck X,-6.229,106.797,suck my duck,Suck My Duck,-6.23,106.797,111.19,1.0,1.0,0.85,close_distance_decent_similarity
5929,63228,loaf bun,Loaf Bun Danau Sunter,-6.138,106.864,loaf bun korean  sunter,Loaf Bun Korean Bakery Sunter,-6.139,106.864,111.19,0.66,0.5,0.85,close_distance_decent_similarity
9551,61065,smartfolks ,SMARTFOLKS COFFEE MALL CITRALAND,-6.131,106.801, mart,Warung Mart,-6.13,106.801,111.19,0.471,0.0,0.85,close_contains_match
3454,42750,geprek gold chick,PONDOK BAMBU,-6.232,106.897, geprek master  pondok bambu,Ayam Geprek Master - Pondok Bambu,-6.233,106.897,111.19,0.206,0.0,0.5,second_pass_relaxed
6008,30281,lucky cat  and ,LUCKY CAT COFFEE AND KITCHEN,-6.221,106.832,boasorte  and ,BoaSorte Coffee and Resto,-6.22,106.832,111.19,0.244,0.0,0.5,second_pass_relaxed
3459,44600,geprek gold chick,PONDOK KELAPA,-6.231,106.935, geprek gm pondok kelapa,Ayam Geprek GM Pondok kelapa,-6.232,106.935,111.19,0.217,0.0,0.5,second_pass_relaxed
9660,20412,solo pizza,Solo Pizza Urban Forest Cipete,-6.28,106.798,solo pizza fatmawati,Solo Pizza Fatmawati,-6.281,106.798,111.19,0.767,0.667,0.85,close_distance_decent_similarity
3476,61114,geprek gold chick,TANAH PASIR,-6.13,106.801, geprek ss,Ayam Geprek Ss,-6.131,106.801,111.19,0.262,0.0,0.5,second_pass_relaxed
5886,24430,lima detik,Lima Detik Pejaten,-6.28,106.829, lima detik pejaten,Kopi Lima Detik Pejaten,-6.281,106.829,111.19,0.781,0.667,0.85,close_distance_decent_similarity
3513,195,gion the sushi ,KATSUKITA - CENTRAL PARK,-6.177,106.791,okinawa sushi central park,OKINAWA SUSHI CENTRAL PARK,-6.178,106.791,111.19,0.187,0.0,0.5,second_pass_relaxed
10028,55529,starbucks,STARBUCKS MALL OF INDONESIA,-6.151,106.892,starbucks  of ,Starbucks Mall of Indonesia,-6.152,106.892,111.19,0.757,0.5,0.85,close_distance_decent_similarity
9682,41099,sop rasa rindu,Sop Rasa Rindu,-6.325,106.888,sop daging rasa rindu,Sop Daging Rasa Rindu,-6.326,106.888,111.19,0.54,0.75,0.75,token_overlap_close
3524,20244,gion the sushi ,WEE NAM KEE - PACIFIC PLACE,-6.224,106.81,genki sushi,Genki Sushi,-6.225,106.81,111.19,0.292,0.0,0.5,second_pass_relaxed
9736,39425, seger boyolali mbah siti djuwariyah,Soto Seger Boyolali Mbah Siti Djuwariyah,-6.198,106.954, seger boyolali mbah siti,Soto seger boyolali mbah siti,-6.197,106.954,111.19,0.864,0.8,0.85,close_distance_decent_similarity
3775,1016,goryeojib,Goryeojib Lippo Mall Puri,-6.188,106.739,goryeojib   ,Goryeojib Lippo Mall Puri,-6.189,106.739,111.19,1.0,1.0,0.85,close_distance_decent_similarity
9722,13508, ludi,SOTO LUDI BATU CEPER,-6.162,106.823, ludi,Soto Ludi,-6.163,106.823,111.19,1.0,1.0,0.85,close_distance_decent_similarity
1270,212,barbq ,Bar B.Q Plaza Central Park,-6.177,106.791,barbq  central park,Bar.B.Q Plaza Central Park,-6.178,106.791,111.19,0.564,0.333,0.85,close_contains_match
8936,1955,sambal bakar ,021 SBI KAPUK,-6.13,106.735,special  bakar 22,Special ikan bakar 22,-6.131,106.735,111.19,0.293,0.0,0.5,second_pass_relaxed
1239,25887,bakul sunda,"Pondok Bakul Sunda, Poins Square Lebak Bulus",-6.289,106.778,pondok bakul sunda,Pondok Bakul Sunda,-6.29,106.778,111.19,0.794,0.667,0.85,close_distance_decent_similarity
4406,13549,ichiban sushi,IS-Green Pramuka Square,-6.189,106.874,ichiban sushi  green pramuka square,Ichiban Sushi - Green Pramuka Square,-6.19,106.874,111.19,0.626,0.4,0.85,close_distance_decent_similarity
5837,11088,legit ,Cloud Kitchen Kemanggisan - Yummy Kitchen,-6.196,106.782,tsuka ramen kemanggisan by legit ,Tsuka Ramen Kemanggisan by Legit Group,-6.197,106.782,111.19,0.461,0.2,0.85,close_contains_match
4389,21476,hungry pizza,HUNGRY PIZZA JAKARTA,-6.244,106.798,plunge pizza,Plunge Pizza,-6.245,106.798,111.19,0.358,0.5,0.6,relaxed_wide_net
1194,8975, malang nonik,BAKSO MALANG NONIK TAMAN RATU,-6.169,106.768, malang nonik,Bakso Malang Nonik,-6.17,106.768,111.19,1.0,1.0,0.85,close_distance_decent_similarity
4321,60987,hong tang,HONG TANG - EMPORIUM,-6.127,106.791,hong tang healthy dessert  pluit,Hong Tang Healthy Dessert Emporium Pluit,-6.128,106.791,111.19,0.595,0.4,0.85,close_contains_match
3183,32787,flip n fry,104 - PIM 2,-6.267,106.783,chigo x flip  pondok indah  2,Chigo x Flip - Pondok Indah Mall 2,-6.266,106.783,111.19,0.164,0.0,0.5,second_pass_relaxed
10208,15033,subway,SUBWAY MENARA CAKRAWALA,-6.187,106.824,subway menara cakrawala,Subway Menara Cakrawala,-6.186,106.824,111.19,0.557,0.333,0.85,close_contains_match
3187,30374,food coma,Food Coma Chillax,-6.212,106.821,gangchu pocha korean street food chillax,"Gangchu Pocha Korean street food, Chillax",-6.211,106.821,111.19,0.143,0.0,0.5,second_pass_relaxed
10203,11415,subway,SUBWAY LIPPO MALL PURI,-6.188,106.739,subway    ,SUBWAY - Lippo Mall Puri,-6.189,106.739,111.19,1.0,1.0,0.85,close_distance_decent_similarity
10197,20079,subway,SUBWAY CITOS,-6.291,106.8,subway  citos,Subway - Citos,-6.292,106.8,111.19,0.7,0.5,0.85,close_distance_decent_similarity
1183,47416, akiaw 99 pantjoran,Bakso Akiaw 99,-6.112,106.749, akiaw 99  pik,Bakso Akiaw 99 - PIK,-6.113,106.749,111.19,0.4,0.667,0.75,token_overlap_close
3344,4291,garfield x si juki,Garfield x Si Juki,-6.187,106.739,ramenya x sushiya,RamenYA! X SushiYA,-6.188,106.739,111.19,0.187,0.0,0.5,second_pass_relaxed
9621,21611,smile kimbab,SMILE KIMBAB GANDARIA,-6.244,106.784,smile kimbab gandaria 스마일 김밥,Smile Kimbab Gandaria 스마일 김밥,-6.243,106.784,111.19,0.64,0.4,0.85,close_distance_decent_similarity
10173,32526,steak hotel by holycow,Steak Hotel by HOLYCOW! TKP Gandaria City,-6.244,106.784,steak hotel by holycow tkp gancit,Steak Hotel by HOLYCOW! TKP Gancit,-6.243,106.784,111.19,0.807,0.667,0.85,close_distance_decent_similarity
5624,41405,kuliner cibubur,Kuliner Cibubur,-6.355,106.879, balungan cibubur,Soto Balungan Cibubur,-6.354,106.879,111.19,0.327,0.5,0.6,relaxed_wide_net
1185,42815, bakar condet,BAKSO BAKAR CONDET,-6.282,106.86,pojangmacha condet,Pojangmacha Condet,-6.281,106.86,111.19,0.313,0.5,0.6,relaxed_wide_net
6013,34705,lucy curated compound,Benny's - Lucy Curated Compound Bintaro,-6.27,106.762,lucy curated compound bintaro,Lucy Curated Compound Bintaro,-6.271,106.762,111.19,0.852,0.75,0.85,close_distance_decent_similarity
3403,23710,geprek gold chick,BUKIT DURI,-6.225,106.859,   geprek reuni,Bakso & Ayam Geprek Reuni,-6.226,106.859,111.19,0.266,0.0,0.5,second_pass_relaxed
10241,42988,subway,SUBWAY KCIC,-6.245,106.885,subway  stasiun kcic halim,Subway - Stasiun KCIC Halim,-6.246,106.885,111.19,0.516,0.25,0.85,close_contains_match
3793,55774,grainsly,Grainsly Emporium Pluit Mall (Food Court),-6.128,106.791,grainsly  ,Grainsly Emporium Mall,-6.127,106.791,111.19,1.0,1.0,0.85,close_distance_decent_similarity
588,55467, baraya,AYAM BARAYA,-6.123,106.742, baraya,Ayam Baraya,-6.124,106.742,111.19,1.0,1.0,0.85,close_distance_decent_similarity
1079,26365,bakmi asuan,BAKMI ASUAN,-6.236,106.847,bakmi asuan tebet,Bakmi Asuan Tebet,-6.237,106.847,111.19,0.802,0.667,0.85,close_distance_decent_similarity
488,2554,asap sambal sei sapi,Asap Sambal Sei Sapi - Tanjung Duren,-6.172,106.783,asap sambal sei sapi  tanjung duren,Asap Sambal 'Sei Sapi' - Tanjung Duren,-6.173,106.783,111.19,0.789,0.667,0.85,close_distance_decent_similarity
4906,24151,kebuli mister ajib,Kebuli Mister Ajib Cilandak,-6.3,106.814,kebuli mister ajib cilandak,Kebuli Mister Ajib Cilandak,-6.299,106.814,111.19,0.84,0.75,0.85,close_distance_decent_similarity
470,4595,arofah kebab,Arofah Kebab Kota Bambu,-6.182,106.803,kebab durumhaus,Kebab Durumhaus,-6.181,106.803,111.19,0.244,0.5,0.6,relaxed_wide_net
1068,32094,bakmi  seafood 99  siaga raya,Bakmi & Seafood 99 - Siaga Raya,-6.272,106.838,lamlo aceh noodle street of siaga raya,Lamlo Aceh Noodle Street of Siaga Raya,-6.273,106.838,111.19,0.255,0.0,0.5,second_pass_relaxed
